240119_14_08
 start training 
Baseline model copied 
_update_baseline : Evaluating baseline model on baseline dataset (epoch = 0) 
bl_vals = [45. 45. 45. ... 45. 45. 45.] ,means = 43.1510009765625 
Epoch 13 (batch = 38): Loss: -0.094 L: 5.126, 0min0sec 
Epoch 13 (batch = 39): Loss: -0.094 L: 5.126, 0min0sec 
Epoch 13 (batch = 40): Loss: -0.092 L: 5.115, 0min0sec 
Epoch 13 (batch = 41): Loss: -0.090 L: 5.108, 0min0sec 
Epoch 13 (batch = 42): Loss: -0.090 L: 5.103, 0min0sec 
Epoch 13 (batch = 43): Loss: -0.094 L: 5.102, 0min0sec 
Epoch 13 (batch = 44): Loss: -0.093 L: 5.102, 0min0sec 
Epoch 13 (batch = 45): Loss: -0.099 L: 5.105, 0min0sec 
Epoch 13 (batch = 46): Loss: -0.100 L: 5.108, 0min0sec 
Epoch 13 (batch = 47): Loss: -0.100 L: 5.106, 0min0sec 
Epoch 13 (batch = 48): Loss: -0.105 L: 5.112, 0min0sec 
Epoch 13 (batch = 49): Loss: -0.103 L: 5.108, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 13) 
Epoch 13 candidate mean 5.078999996185303, baseline mean 5.079599857330322 
Epoch 14 (batch = 0): Loss: 0.084 L: 5.172, 0min2sec 
Epoch 14 (batch = 1): Loss: 0.010 L: 5.082, 0min0sec 
Epoch 14 (batch = 2): Loss: -0.118 L: 5.130, 0min0sec 
Epoch 14 (batch = 3): Loss: -0.120 L: 5.119, 0min0sec 
Epoch 14 (batch = 4): Loss: -0.115 L: 5.089, 0min0sec 
Epoch 14 (batch = 5): Loss: -0.131 L: 5.118, 0min0sec 
Epoch 14 (batch = 6): Loss: -0.174 L: 5.180, 0min0sec 
Epoch 14 (batch = 7): Loss: -0.151 L: 5.204, 0min0sec 
Epoch 14 (batch = 8): Loss: -0.147 L: 5.224, 0min0sec 
Epoch 14 (batch = 9): Loss: -0.140 L: 5.227, 0min0sec 
Epoch 14 (batch = 10): Loss: -0.119 L: 5.200, 0min0sec 
Epoch 14 (batch = 11): Loss: -0.111 L: 5.177, 0min0sec 
Epoch 14 (batch = 12): Loss: -0.104 L: 5.166, 0min0sec 
Epoch 14 (batch = 13): Loss: -0.102 L: 5.160, 0min0sec 
Epoch 14 (batch = 14): Loss: -0.107 L: 5.161, 0min0sec 
Epoch 14 (batch = 15): Loss: -0.108 L: 5.150, 0min0sec 
Epoch 14 (batch = 16): Loss: -0.099 L: 5.158, 0min0sec 
Epoch 14 (batch = 17): Loss: -0.100 L: 5.173, 0min0sec 
Epoch 14 (batch = 18): Loss: -0.096 L: 5.152, 0min0sec 
Epoch 14 (batch = 19): Loss: -0.093 L: 5.129, 0min0sec 
Epoch 14 (batch = 20): Loss: -0.095 L: 5.138, 0min0sec 
Epoch 14 (batch = 21): Loss: -0.089 L: 5.135, 0min0sec 
Epoch 14 (batch = 22): Loss: -0.088 L: 5.132, 0min0sec 
Epoch 14 (batch = 23): Loss: -0.102 L: 5.134, 0min0sec 
Epoch 14 (batch = 24): Loss: -0.101 L: 5.142, 0min0sec 
Epoch 14 (batch = 25): Loss: -0.102 L: 5.142, 0min0sec 
Epoch 14 (batch = 26): Loss: -0.112 L: 5.143, 0min0sec 
Epoch 14 (batch = 27): Loss: -0.113 L: 5.149, 0min0sec 
Epoch 14 (batch = 28): Loss: -0.116 L: 5.156, 0min0sec 
Epoch 14 (batch = 29): Loss: -0.116 L: 5.147, 0min0sec 
Epoch 14 (batch = 30): Loss: -0.113 L: 5.149, 0min0sec 
Epoch 14 (batch = 31): Loss: -0.112 L: 5.142, 0min0sec 
Epoch 14 (batch = 32): Loss: -0.112 L: 5.142, 0min0sec 
Epoch 14 (batch = 33): Loss: -0.107 L: 5.136, 0min0sec 
Epoch 14 (batch = 34): Loss: -0.109 L: 5.138, 0min0sec 
Epoch 14 (batch = 35): Loss: -0.110 L: 5.138, 0min0sec 
Epoch 14 (batch = 36): Loss: -0.107 L: 5.140, 0min0sec 
Epoch 14 (batch = 37): Loss: -0.107 L: 5.140, 0min0sec 
Epoch 14 (batch = 38): Loss: -0.106 L: 5.135, 0min0sec 
Epoch 14 (batch = 39): Loss: -0.107 L: 5.133, 0min0sec 
Epoch 14 (batch = 40): Loss: -0.110 L: 5.131, 0min0sec 
Epoch 14 (batch = 41): Loss: -0.108 L: 5.129, 0min0sec 
Epoch 14 (batch = 42): Loss: -0.112 L: 5.134, 0min0sec 
Epoch 14 (batch = 43): Loss: -0.108 L: 5.139, 0min0sec 
Epoch 14 (batch = 44): Loss: -0.111 L: 5.140, 0min0sec 
Epoch 14 (batch = 45): Loss: -0.107 L: 5.136, 0min0sec 
Epoch 14 (batch = 46): Loss: -0.103 L: 5.137, 0min0sec 
Epoch 14 (batch = 47): Loss: -0.100 L: 5.137, 0min0sec 
Epoch 14 (batch = 48): Loss: -0.103 L: 5.138, 0min0sec 
Epoch 14 (batch = 49): Loss: -0.101 L: 5.135, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 14) 
Epoch 14 candidate mean 5.111000061035156, baseline mean 5.079599857330322 
Epoch 15 (batch = 0): Loss: -0.004 L: 4.820, 0min2sec 
Epoch 15 (batch = 1): Loss: -0.006 L: 5.059, 0min0sec 
Epoch 15 (batch = 2): Loss: -0.053 L: 5.062, 0min0sec 
Epoch 15 (batch = 3): Loss: -0.021 L: 4.963, 0min0sec 
Epoch 15 (batch = 4): Loss: -0.046 L: 5.006, 0min0sec 
Epoch 15 (batch = 5): Loss: -0.019 L: 5.046, 0min0sec 
Epoch 15 (batch = 6): Loss: -0.019 L: 5.061, 0min0sec 
Epoch 15 (batch = 7): Loss: -0.027 L: 5.061, 0min0sec 
Epoch 15 (batch = 8): Loss: -0.047 L: 5.040, 0min0sec 
Epoch 15 (batch = 9): Loss: -0.042 L: 5.040, 0min0sec 
Epoch 15 (batch = 10): Loss: -0.038 L: 5.042, 0min0sec 
Epoch 15 (batch = 11): Loss: -0.034 L: 5.046, 0min0sec 
Epoch 15 (batch = 12): Loss: -0.031 L: 5.081, 0min0sec 
Epoch 15 (batch = 13): Loss: -0.033 L: 5.080, 0min0sec 
Epoch 15 (batch = 14): Loss: -0.029 L: 5.080, 0min0sec 
Epoch 15 (batch = 15): Loss: -0.045 L: 5.094, 0min0sec 
Epoch 15 (batch = 16): Loss: -0.043 L: 5.105, 0min0sec 
Epoch 15 (batch = 17): Loss: -0.044 L: 5.085, 0min0sec 
Epoch 15 (batch = 18): Loss: -0.044 L: 5.086, 0min0sec 
Epoch 15 (batch = 19): Loss: -0.050 L: 5.086, 0min0sec 
Epoch 15 (batch = 20): Loss: -0.053 L: 5.094, 0min0sec 
Epoch 15 (batch = 21): Loss: -0.052 L: 5.091, 0min0sec 
Epoch 15 (batch = 22): Loss: -0.059 L: 5.091, 0min0sec 
Epoch 15 (batch = 23): Loss: -0.082 L: 5.102, 0min0sec 
Epoch 15 (batch = 24): Loss: -0.085 L: 5.107, 0min0sec 
Epoch 15 (batch = 25): Loss: -0.086 L: 5.113, 0min0sec 
Epoch 15 (batch = 26): Loss: -0.098 L: 5.110, 0min0sec 
Epoch 15 (batch = 27): Loss: -0.100 L: 5.110, 0min0sec 
Epoch 15 (batch = 28): Loss: -0.096 L: 5.101, 0min0sec 
Epoch 15 (batch = 29): Loss: -0.094 L: 5.097, 0min0sec 
Epoch 15 (batch = 30): Loss: -0.092 L: 5.100, 0min0sec 
Epoch 15 (batch = 31): Loss: -0.094 L: 5.115, 0min0sec 
Epoch 15 (batch = 32): Loss: -0.088 L: 5.108, 0min0sec 
Epoch 15 (batch = 33): Loss: -0.085 L: 5.106, 0min0sec 
Epoch 15 (batch = 34): Loss: -0.085 L: 5.112, 0min0sec 
Epoch 15 (batch = 35): Loss: -0.084 L: 5.112, 0min0sec 
Epoch 15 (batch = 36): Loss: -0.084 L: 5.110, 0min0sec 
Epoch 15 (batch = 37): Loss: -0.085 L: 5.112, 0min0sec 
Epoch 15 (batch = 38): Loss: -0.086 L: 5.115, 0min0sec 
Epoch 15 (batch = 39): Loss: -0.086 L: 5.111, 0min0sec 
Epoch 15 (batch = 40): Loss: -0.086 L: 5.116, 0min1sec 
Epoch 15 (batch = 41): Loss: -0.086 L: 5.114, 0min0sec 
Epoch 15 (batch = 42): Loss: -0.083 L: 5.108, 0min0sec 
Epoch 15 (batch = 43): Loss: -0.085 L: 5.110, 0min0sec 
Epoch 15 (batch = 44): Loss: -0.085 L: 5.110, 0min0sec 
Epoch 15 (batch = 45): Loss: -0.085 L: 5.107, 0min0sec 
Epoch 15 (batch = 46): Loss: -0.086 L: 5.109, 0min0sec 
Epoch 15 (batch = 47): Loss: -0.084 L: 5.102, 0min0sec 
Epoch 15 (batch = 48): Loss: -0.085 L: 5.094, 0min0sec 
Epoch 15 (batch = 49): Loss: -0.086 L: 5.090, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 15) 
Epoch 15 candidate mean 5.10290002822876, baseline mean 5.079599857330322 
Epoch 16 (batch = 0): Loss: 0.008 L: 4.898, 0min3sec 
Epoch 16 (batch = 1): Loss: -0.029 L: 4.945, 0min0sec 
Epoch 16 (batch = 2): Loss: -0.035 L: 4.943, 0min0sec 
Epoch 16 (batch = 3): Loss: -0.047 L: 5.049, 0min0sec 
Epoch 16 (batch = 4): Loss: -0.046 L: 5.064, 0min0sec 
Epoch 16 (batch = 5): Loss: -0.058 L: 5.040, 0min0sec 
Epoch 16 (batch = 6): Loss: -0.039 L: 5.058, 0min0sec 
Epoch 16 (batch = 7): Loss: -0.067 L: 5.028, 0min1sec 
Epoch 16 (batch = 8): Loss: -0.062 L: 5.046, 0min0sec 
Epoch 16 (batch = 9): Loss: -0.056 L: 5.048, 0min0sec 
Epoch 16 (batch = 10): Loss: -0.056 L: 5.085, 0min1sec 
Epoch 16 (batch = 11): Loss: -0.057 L: 5.061, 0min0sec 
Epoch 16 (batch = 12): Loss: -0.060 L: 5.052, 0min0sec 
Epoch 16 (batch = 13): Loss: -0.061 L: 5.061, 0min0sec 
Epoch 16 (batch = 14): Loss: -0.057 L: 5.058, 0min0sec 
Epoch 16 (batch = 15): Loss: -0.044 L: 5.073, 0min0sec 
Epoch 16 (batch = 16): Loss: -0.038 L: 5.076, 0min0sec 
Epoch 16 (batch = 17): Loss: -0.033 L: 5.088, 0min0sec 
Epoch 16 (batch = 18): Loss: -0.011 L: 5.067, 0min1sec 
Epoch 16 (batch = 19): Loss: -0.015 L: 5.081, 0min0sec 
Epoch 16 (batch = 20): Loss: -0.015 L: 5.080, 0min0sec 
Epoch 16 (batch = 21): Loss: -0.015 L: 5.069, 0min0sec 
Epoch 16 (batch = 22): Loss: -0.027 L: 5.079, 0min0sec 
Epoch 16 (batch = 23): Loss: -0.034 L: 5.083, 0min0sec 
Epoch 16 (batch = 24): Loss: -0.036 L: 5.069, 0min0sec 
Epoch 16 (batch = 25): Loss: -0.038 L: 5.082, 0min0sec 
Epoch 16 (batch = 26): Loss: -0.038 L: 5.091, 0min0sec 
Epoch 16 (batch = 27): Loss: -0.035 L: 5.093, 0min0sec 
Epoch 16 (batch = 28): Loss: -0.037 L: 5.087, 0min0sec 
Epoch 16 (batch = 29): Loss: -0.037 L: 5.076, 0min0sec 
Epoch 16 (batch = 30): Loss: -0.040 L: 5.067, 0min0sec 
Epoch 16 (batch = 31): Loss: -0.039 L: 5.070, 0min0sec 
Epoch 16 (batch = 32): Loss: -0.039 L: 5.073, 0min0sec 
Epoch 16 (batch = 33): Loss: -0.042 L: 5.068, 0min0sec 
Epoch 16 (batch = 34): Loss: -0.046 L: 5.067, 0min0sec 
Epoch 16 (batch = 35): Loss: -0.044 L: 5.061, 0min0sec 
Epoch 16 (batch = 36): Loss: -0.048 L: 5.061, 0min0sec 
Epoch 16 (batch = 37): Loss: -0.045 L: 5.059, 0min0sec 
Epoch 16 (batch = 38): Loss: -0.045 L: 5.049, 0min0sec 
Epoch 16 (batch = 39): Loss: -0.045 L: 5.054, 0min0sec 
Epoch 16 (batch = 40): Loss: -0.045 L: 5.050, 0min0sec 
Epoch 16 (batch = 41): Loss: -0.043 L: 5.052, 0min0sec 
Epoch 16 (batch = 42): Loss: -0.043 L: 5.055, 0min0sec 
Epoch 16 (batch = 43): Loss: -0.043 L: 5.059, 0min0sec 
Epoch 16 (batch = 44): Loss: -0.042 L: 5.056, 0min0sec 
Epoch 16 (batch = 45): Loss: -0.042 L: 5.051, 0min0sec 
Epoch 16 (batch = 46): Loss: -0.039 L: 5.051, 0min0sec 
Epoch 16 (batch = 47): Loss: -0.038 L: 5.048, 0min0sec 
Epoch 16 (batch = 48): Loss: -0.043 L: 5.045, 0min0sec 
Epoch 16 (batch = 49): Loss: -0.043 L: 5.045, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 16) 
Epoch 16 candidate mean 5.1946001052856445, baseline mean 5.079599857330322 
Epoch 17 (batch = 0): Loss: 0.573 L: 5.344, 0min4sec 
Epoch 17 (batch = 1): Loss: 0.413 L: 5.160, 0min1sec 
Epoch 17 (batch = 2): Loss: 0.235 L: 5.120, 0min1sec 
Epoch 17 (batch = 3): Loss: 0.161 L: 5.105, 0min0sec 
Epoch 17 (batch = 4): Loss: 0.111 L: 5.120, 0min0sec 
Epoch 17 (batch = 5): Loss: 0.089 L: 5.111, 0min0sec 
Epoch 17 (batch = 6): Loss: 0.060 L: 5.135, 0min0sec 
Epoch 17 (batch = 7): Loss: 0.060 L: 5.089, 0min0sec 
Epoch 17 (batch = 8): Loss: 0.045 L: 5.099, 0min0sec 
Epoch 17 (batch = 9): Loss: 0.023 L: 5.137, 0min0sec 
Epoch 17 (batch = 10): Loss: 0.027 L: 5.117, 0min0sec 
Epoch 17 (batch = 11): Loss: 0.027 L: 5.101, 0min0sec 
Epoch 17 (batch = 12): Loss: 0.019 L: 5.079, 0min0sec 
Epoch 17 (batch = 13): Loss: 0.012 L: 5.086, 0min0sec 
Epoch 17 (batch = 14): Loss: 0.012 L: 5.085, 0min0sec 
Epoch 17 (batch = 15): Loss: 0.009 L: 5.081, 0min0sec 
Epoch 17 (batch = 16): Loss: 0.008 L: 5.081, 0min0sec 
Epoch 17 (batch = 17): Loss: 0.007 L: 5.089, 0min0sec 
Epoch 17 (batch = 18): Loss: 0.009 L: 5.089, 0min0sec 
Epoch 17 (batch = 19): Loss: 0.010 L: 5.082, 0min0sec 
Epoch 17 (batch = 20): Loss: 0.008 L: 5.066, 0min0sec 
Epoch 17 (batch = 21): Loss: 0.005 L: 5.070, 0min1sec 
Epoch 17 (batch = 22): Loss: 0.004 L: 5.075, 0min2sec 
Epoch 17 (batch = 23): Loss: 0.004 L: 5.070, 0min1sec 
Epoch 17 (batch = 24): Loss: 0.005 L: 5.058, 0min1sec 
Epoch 17 (batch = 25): Loss: 0.001 L: 5.057, 0min2sec 
Epoch 17 (batch = 26): Loss: -0.002 L: 5.052, 0min2sec 
Epoch 17 (batch = 27): Loss: -0.002 L: 5.056, 0min2sec 
Epoch 17 (batch = 28): Loss: -0.002 L: 5.056, 0min2sec 
Epoch 17 (batch = 29): Loss: -0.009 L: 5.065, 0min2sec 
Epoch 17 (batch = 30): Loss: -0.013 L: 5.060, 0min2sec 
Epoch 17 (batch = 31): Loss: -0.029 L: 5.066, 0min2sec 
Epoch 17 (batch = 32): Loss: -0.027 L: 5.067, 0min2sec 
Epoch 17 (batch = 33): Loss: -0.027 L: 5.060, 0min2sec 
Epoch 17 (batch = 34): Loss: -0.028 L: 5.059, 0min1sec 
Epoch 17 (batch = 35): Loss: -0.031 L: 5.061, 0min2sec 
Epoch 17 (batch = 36): Loss: -0.028 L: 5.065, 0min2sec 
Epoch 17 (batch = 37): Loss: -0.033 L: 5.062, 0min2sec 
Epoch 17 (batch = 38): Loss: -0.033 L: 5.070, 0min2sec 
Epoch 17 (batch = 39): Loss: -0.034 L: 5.077, 0min2sec 
Epoch 17 (batch = 40): Loss: -0.034 L: 5.080, 0min2sec 
Epoch 17 (batch = 41): Loss: -0.034 L: 5.075, 0min2sec 
Epoch 17 (batch = 42): Loss: -0.035 L: 5.074, 0min1sec 
Epoch 17 (batch = 43): Loss: -0.034 L: 5.075, 0min1sec 
Epoch 17 (batch = 44): Loss: -0.033 L: 5.079, 0min2sec 
Epoch 17 (batch = 45): Loss: -0.034 L: 5.083, 0min2sec 
Epoch 17 (batch = 46): Loss: -0.032 L: 5.084, 0min2sec 
Epoch 17 (batch = 47): Loss: -0.034 L: 5.083, 0min2sec 
Epoch 17 (batch = 48): Loss: -0.033 L: 5.085, 0min2sec 
Epoch 17 (batch = 49): Loss: -0.032 L: 5.083, 0min2sec 
Evaluating candidate model on baseline dataset (callback epoch = 17) 
Epoch 17 candidate mean 5.077400207519531, baseline mean 5.079599857330322 
Epoch 18 (batch = 0): Loss: -0.102 L: 5.070, 0min6sec 
Epoch 18 (batch = 1): Loss: -0.100 L: 5.254, 0min2sec 
Epoch 18 (batch = 2): Loss: -0.069 L: 5.253, 0min2sec 
Epoch 18 (batch = 3): Loss: -0.046 L: 5.250, 0min2sec 
Epoch 18 (batch = 4): Loss: -0.054 L: 5.141, 0min1sec 
Epoch 18 (batch = 5): Loss: -0.031 L: 5.159, 0min2sec 
Epoch 18 (batch = 6): Loss: -0.037 L: 5.146, 0min2sec 
Epoch 18 (batch = 7): Loss: -0.031 L: 5.179, 0min2sec 
Epoch 18 (batch = 8): Loss: -0.049 L: 5.179, 0min2sec 
Epoch 18 (batch = 9): Loss: -0.060 L: 5.188, 0min2sec 
Epoch 18 (batch = 10): Loss: -0.041 L: 5.143, 0min3sec 
Epoch 18 (batch = 11): Loss: -0.033 L: 5.145, 0min2sec 
Epoch 18 (batch = 12): Loss: -0.038 L: 5.132, 0min3sec 
Epoch 18 (batch = 13): Loss: -0.036 L: 5.147, 0min2sec 
Epoch 18 (batch = 14): Loss: -0.037 L: 5.158, 0min2sec 
Epoch 18 (batch = 15): Loss: -0.040 L: 5.146, 0min2sec 
Epoch 18 (batch = 16): Loss: -0.038 L: 5.151, 0min2sec 
Epoch 18 (batch = 17): Loss: -0.042 L: 5.153, 0min2sec 
Epoch 18 (batch = 18): Loss: -0.040 L: 5.127, 0min2sec 
Epoch 18 (batch = 19): Loss: -0.035 L: 5.127, 0min2sec 
Epoch 18 (batch = 20): Loss: -0.028 L: 5.125, 0min2sec 
Epoch 18 (batch = 21): Loss: -0.005 L: 5.134, 0min3sec 
Epoch 18 (batch = 22): Loss: -0.006 L: 5.125, 0min2sec 
Epoch 18 (batch = 23): Loss: 0.001 L: 5.129, 0min4sec 
Epoch 18 (batch = 24): Loss: 0.002 L: 5.119, 0min2sec 
Epoch 18 (batch = 25): Loss: 0.005 L: 5.113, 0min2sec 
Epoch 18 (batch = 26): Loss: 0.036 L: 5.106, 0min3sec 
Epoch 18 (batch = 27): Loss: 0.035 L: 5.109, 0min2sec 
Epoch 18 (batch = 28): Loss: 0.037 L: 5.110, 0min2sec 
Epoch 18 (batch = 29): Loss: 0.038 L: 5.104, 0min2sec 
Epoch 18 (batch = 30): Loss: 0.039 L: 5.098, 0min2sec 
Epoch 18 (batch = 31): Loss: 0.036 L: 5.105, 0min2sec 
Epoch 18 (batch = 32): Loss: 0.034 L: 5.105, 0min2sec 
Epoch 18 (batch = 33): Loss: 0.032 L: 5.105, 0min2sec 
Epoch 18 (batch = 34): Loss: 0.032 L: 5.109, 0min2sec 
Epoch 18 (batch = 35): Loss: 0.019 L: 5.116, 0min2sec 
Epoch 18 (batch = 36): Loss: 0.020 L: 5.118, 0min2sec 
Epoch 18 (batch = 37): Loss: 0.021 L: 5.120, 0min2sec 
Epoch 18 (batch = 38): Loss: 0.020 L: 5.114, 0min1sec 
Epoch 18 (batch = 39): Loss: 0.022 L: 5.115, 0min2sec 
Epoch 18 (batch = 40): Loss: 0.020 L: 5.111, 0min2sec 
Epoch 18 (batch = 41): Loss: 0.020 L: 5.112, 0min2sec 
Epoch 18 (batch = 42): Loss: 0.019 L: 5.114, 0min2sec 
Epoch 18 (batch = 43): Loss: 0.019 L: 5.105, 0min1sec 
Epoch 18 (batch = 44): Loss: 0.019 L: 5.102, 0min2sec 
Epoch 18 (batch = 45): Loss: 0.019 L: 5.101, 0min2sec 
Epoch 18 (batch = 46): Loss: 0.017 L: 5.099, 0min1sec 
Epoch 18 (batch = 47): Loss: 0.017 L: 5.099, 0min2sec 
Epoch 18 (batch = 48): Loss: 0.016 L: 5.104, 0min2sec 
Epoch 18 (batch = 49): Loss: 0.015 L: 5.097, 0min2sec 
Evaluating candidate model on baseline dataset (callback epoch = 18) 
Epoch 18 candidate mean 5.0665998458862305, baseline mean 5.079599857330322 
Update baseline
Baseline model copied 
_update_baseline : Evaluating baseline model on baseline dataset (epoch = 18) 
bl_vals = [5. 7. 0. ... 6. 7. 7.] ,means = 5.035200119018555 
Epoch 19 (batch = 0): Loss: 0.065 L: 5.086, 0min10sec 
Epoch 19 (batch = 1): Loss: 0.043 L: 5.094, 0min2sec 
Epoch 19 (batch = 2): Loss: 0.005 L: 5.185, 0min2sec 
Epoch 19 (batch = 3): Loss: -0.052 L: 5.180, 0min1sec 
Epoch 19 (batch = 4): Loss: -0.058 L: 5.102, 0min2sec 
Epoch 19 (batch = 5): Loss: -0.069 L: 5.082, 0min2sec 
Epoch 19 (batch = 6): Loss: -0.059 L: 5.076, 0min2sec 
Epoch 19 (batch = 7): Loss: -0.043 L: 5.091, 0min2sec 
Epoch 19 (batch = 8): Loss: -0.036 L: 5.097, 0min2sec 
Epoch 19 (batch = 9): Loss: -0.039 L: 5.073, 0min2sec 
Epoch 19 (batch = 10): Loss: -0.056 L: 5.114, 0min2sec 
Epoch 19 (batch = 11): Loss: -0.045 L: 5.105, 0min2sec 
Epoch 19 (batch = 12): Loss: -0.043 L: 5.101, 0min2sec 
Epoch 19 (batch = 13): Loss: -0.038 L: 5.110, 0min1sec 
Epoch 19 (batch = 14): Loss: -0.033 L: 5.115, 0min2sec 
Epoch 19 (batch = 15): Loss: -0.035 L: 5.114, 0min2sec 
Epoch 19 (batch = 16): Loss: -0.032 L: 5.111, 0min2sec 
Epoch 19 (batch = 17): Loss: -0.026 L: 5.108, 0min2sec 
Epoch 19 (batch = 18): Loss: -0.022 L: 5.104, 0min2sec 
Epoch 19 (batch = 19): Loss: -0.025 L: 5.094, 0min2sec 
Epoch 19 (batch = 20): Loss: -0.026 L: 5.102, 0min2sec 
Epoch 19 (batch = 21): Loss: -0.026 L: 5.096, 0min2sec 
Epoch 19 (batch = 22): Loss: -0.026 L: 5.093, 0min2sec 
Epoch 19 (batch = 23): Loss: -0.024 L: 5.091, 0min2sec 
Epoch 19 (batch = 24): Loss: -0.023 L: 5.093, 0min2sec 
Epoch 19 (batch = 25): Loss: -0.025 L: 5.101, 0min2sec 
Epoch 19 (batch = 26): Loss: -0.024 L: 5.089, 0min2sec 
Epoch 19 (batch = 27): Loss: -0.023 L: 5.090, 0min1sec 
Epoch 19 (batch = 28): Loss: -0.022 L: 5.088, 0min1sec 
Epoch 19 (batch = 29): Loss: -0.020 L: 5.080, 0min2sec 
Epoch 19 (batch = 30): Loss: -0.020 L: 5.072, 0min2sec 
Epoch 19 (batch = 31): Loss: -0.021 L: 5.080, 0min2sec 
Epoch 19 (batch = 32): Loss: -0.020 L: 5.074, 0min2sec 
Epoch 19 (batch = 33): Loss: -0.020 L: 5.077, 0min2sec 
Epoch 19 (batch = 34): Loss: -0.019 L: 5.071, 0min2sec 
Epoch 19 (batch = 35): Loss: -0.019 L: 5.067, 0min1sec 
Epoch 19 (batch = 36): Loss: -0.020 L: 5.071, 0min2sec 
Epoch 19 (batch = 37): Loss: -0.017 L: 5.066, 0min2sec 
Epoch 19 (batch = 38): Loss: -0.014 L: 5.070, 0min2sec 
Epoch 19 (batch = 39): Loss: -0.014 L: 5.074, 0min2sec 
Epoch 19 (batch = 40): Loss: -0.013 L: 5.074, 0min2sec 
Epoch 19 (batch = 41): Loss: -0.012 L: 5.076, 0min2sec 
Epoch 19 (batch = 42): Loss: -0.013 L: 5.071, 0min2sec 
Epoch 19 (batch = 43): Loss: -0.016 L: 5.067, 0min2sec 
Epoch 19 (batch = 44): Loss: -0.017 L: 5.072, 0min2sec 
Epoch 19 (batch = 45): Loss: -0.017 L: 5.070, 0min2sec 
Epoch 19 (batch = 46): Loss: -0.016 L: 5.071, 0min2sec 
Epoch 19 (batch = 47): Loss: -0.018 L: 5.071, 0min2sec 
Epoch 19 (batch = 48): Loss: -0.016 L: 5.072, 0min2sec 
Epoch 19 (batch = 49): Loss: -0.017 L: 5.075, 0min2sec 
Evaluating candidate model on baseline dataset (callback epoch = 19) 
Epoch 19 candidate mean 5.122900009155273, baseline mean 5.035200119018555 
Epoch 20 (batch = 0): Loss: 0.012 L: 5.125, 0min7sec 
Epoch 20 (batch = 1): Loss: -0.013 L: 5.125, 0min2sec 
Epoch 20 (batch = 2): Loss: -0.008 L: 5.008, 0min2sec 
Epoch 20 (batch = 3): Loss: -0.088 L: 5.016, 0min2sec 
Epoch 20 (batch = 4): Loss: -0.059 L: 5.000, 0min2sec 
Epoch 20 (batch = 5): Loss: -0.056 L: 5.034, 0min2sec 
Epoch 20 (batch = 6): Loss: -0.046 L: 5.075, 0min1sec 
Epoch 20 (batch = 7): Loss: -0.036 L: 5.079, 0min2sec 
Epoch 20 (batch = 8): Loss: -0.031 L: 5.114, 0min1sec 
Epoch 20 (batch = 9): Loss: -0.055 L: 5.118, 0min2sec 
Epoch 20 (batch = 10): Loss: -0.060 L: 5.141, 0min2sec 
Epoch 20 (batch = 11): Loss: -0.056 L: 5.143, 0min2sec 
Epoch 20 (batch = 12): Loss: -0.051 L: 5.135, 0min2sec 
Epoch 20 (batch = 13): Loss: -0.045 L: 5.117, 0min2sec 
Epoch 20 (batch = 14): Loss: -0.043 L: 5.114, 0min2sec 
Epoch 20 (batch = 15): Loss: -0.051 L: 5.119, 0min2sec 
Epoch 20 (batch = 16): Loss: -0.048 L: 5.116, 0min2sec 
Epoch 20 (batch = 17): Loss: -0.045 L: 5.103, 0min2sec 
Epoch 20 (batch = 18): Loss: -0.040 L: 5.099, 0min2sec 
Epoch 20 (batch = 19): Loss: -0.040 L: 5.091, 0min2sec 
Epoch 20 (batch = 20): Loss: -0.038 L: 5.093, 0min2sec 
Epoch 20 (batch = 21): Loss: -0.032 L: 5.086, 0min2sec 
Epoch 20 (batch = 22): Loss: -0.027 L: 5.094, 0min2sec 
Epoch 20 (batch = 23): Loss: -0.019 L: 5.097, 0min2sec 
Epoch 20 (batch = 24): Loss: -0.022 L: 5.094, 0min2sec 
Epoch 20 (batch = 25): Loss: -0.021 L: 5.095, 0min2sec 
Epoch 20 (batch = 26): Loss: -0.021 L: 5.087, 0min1sec 
Epoch 20 (batch = 27): Loss: -0.018 L: 5.092, 0min2sec 
Epoch 20 (batch = 28): Loss: -0.016 L: 5.092, 0min2sec 
Epoch 20 (batch = 29): Loss: -0.017 L: 5.093, 0min1sec 
Epoch 20 (batch = 30): Loss: -0.020 L: 5.091, 0min2sec 
Epoch 20 (batch = 31): Loss: -0.022 L: 5.089, 0min1sec 
Epoch 20 (batch = 32): Loss: -0.024 L: 5.093, 0min1sec 
Epoch 20 (batch = 33): Loss: -0.027 L: 5.100, 0min2sec 
Epoch 20 (batch = 34): Loss: -0.025 L: 5.099, 0min2sec 
Epoch 20 (batch = 35): Loss: -0.027 L: 5.102, 0min2sec 
Epoch 20 (batch = 36): Loss: -0.027 L: 5.101, 0min2sec 
Epoch 20 (batch = 37): Loss: -0.027 L: 5.101, 0min1sec 
Epoch 20 (batch = 38): Loss: -0.028 L: 5.099, 0min2sec 
