240119_13_12
 start training 
Baseline model copied 
_update_baseline : Evaluating baseline model on baseline dataset (epoch = 0) 
bl_vals = [45. 45. 45. ... 45. 45. 45.] ,means = 44.727500915527344 
Epoch 13 (batch = 42): Loss: -0.119 L: 5.251, 0min0sec 
Epoch 13 (batch = 43): Loss: -0.119 L: 5.250, 0min0sec 
Epoch 13 (batch = 44): Loss: -0.120 L: 5.247, 0min0sec 
Epoch 13 (batch = 45): Loss: -0.125 L: 5.248, 0min0sec 
Epoch 13 (batch = 46): Loss: -0.128 L: 5.247, 0min0sec 
Epoch 13 (batch = 47): Loss: -0.131 L: 5.248, 0min0sec 
Epoch 13 (batch = 48): Loss: -0.137 L: 5.248, 0min0sec 
Epoch 13 (batch = 49): Loss: -0.136 L: 5.249, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 13) 
Epoch 13 candidate mean 5.220600128173828, baseline mean 5.2519001960754395 
Update baseline
Baseline model copied 
_update_baseline : Evaluating baseline model on baseline dataset (epoch = 13) 
bl_vals = [5. 4. 4. ... 6. 8. 2.] ,means = 5.215099811553955 
Epoch 14 (batch = 0): Loss: -0.031 L: 5.641, 0min4sec 
Epoch 14 (batch = 1): Loss: -0.042 L: 5.406, 0min0sec 
Epoch 14 (batch = 2): Loss: -0.095 L: 5.302, 0min0sec 
Epoch 14 (batch = 3): Loss: -0.138 L: 5.199, 0min0sec 
Epoch 14 (batch = 4): Loss: -0.099 L: 5.158, 0min0sec 
Epoch 14 (batch = 5): Loss: -0.104 L: 5.159, 0min0sec 
Epoch 14 (batch = 6): Loss: -0.121 L: 5.170, 0min0sec 
Epoch 14 (batch = 7): Loss: -0.122 L: 5.178, 0min0sec 
Epoch 14 (batch = 8): Loss: -0.125 L: 5.179, 0min0sec 
Epoch 14 (batch = 9): Loss: -0.136 L: 5.155, 0min0sec 
Epoch 14 (batch = 10): Loss: -0.111 L: 5.166, 0min0sec 
Epoch 14 (batch = 11): Loss: -0.107 L: 5.169, 0min0sec 
Epoch 14 (batch = 12): Loss: -0.136 L: 5.166, 0min0sec 
Epoch 14 (batch = 13): Loss: -0.132 L: 5.180, 0min0sec 
Epoch 14 (batch = 14): Loss: -0.131 L: 5.193, 0min0sec 
Epoch 14 (batch = 15): Loss: -0.126 L: 5.202, 0min0sec 
Epoch 14 (batch = 16): Loss: -0.125 L: 5.209, 0min0sec 
Epoch 14 (batch = 17): Loss: -0.122 L: 5.206, 0min0sec 
Epoch 14 (batch = 18): Loss: -0.115 L: 5.189, 0min0sec 
Epoch 14 (batch = 19): Loss: -0.112 L: 5.192, 0min0sec 
Epoch 14 (batch = 20): Loss: -0.119 L: 5.191, 0min0sec 
Epoch 14 (batch = 21): Loss: -0.124 L: 5.194, 0min0sec 
Epoch 14 (batch = 22): Loss: -0.119 L: 5.193, 0min0sec 
Epoch 14 (batch = 23): Loss: -0.126 L: 5.206, 0min0sec 
Epoch 14 (batch = 24): Loss: -0.133 L: 5.206, 0min0sec 
Epoch 14 (batch = 25): Loss: -0.135 L: 5.205, 0min0sec 
Epoch 14 (batch = 26): Loss: -0.138 L: 5.204, 0min0sec 
Epoch 14 (batch = 27): Loss: -0.136 L: 5.197, 0min0sec 
Epoch 14 (batch = 28): Loss: -0.143 L: 5.204, 0min0sec 
Epoch 14 (batch = 29): Loss: -0.134 L: 5.202, 0min0sec 
Epoch 14 (batch = 30): Loss: -0.140 L: 5.202, 0min0sec 
Epoch 14 (batch = 31): Loss: -0.146 L: 5.204, 0min0sec 
Epoch 14 (batch = 32): Loss: -0.150 L: 5.201, 0min0sec 
Epoch 14 (batch = 33): Loss: -0.143 L: 5.201, 0min0sec 
Epoch 14 (batch = 34): Loss: -0.146 L: 5.210, 0min0sec 
Epoch 14 (batch = 35): Loss: -0.147 L: 5.209, 0min0sec 
Epoch 14 (batch = 36): Loss: -0.146 L: 5.208, 0min0sec 
Epoch 14 (batch = 37): Loss: -0.143 L: 5.209, 0min0sec 
Epoch 14 (batch = 38): Loss: -0.144 L: 5.204, 0min0sec 
Epoch 14 (batch = 39): Loss: -0.139 L: 5.198, 0min0sec 
Epoch 14 (batch = 40): Loss: -0.145 L: 5.204, 0min0sec 
Epoch 14 (batch = 41): Loss: -0.149 L: 5.213, 0min0sec 
Epoch 14 (batch = 42): Loss: -0.150 L: 5.215, 0min0sec 
Epoch 14 (batch = 43): Loss: -0.148 L: 5.214, 0min0sec 
Epoch 14 (batch = 44): Loss: -0.150 L: 5.212, 0min0sec 
Epoch 14 (batch = 45): Loss: -0.147 L: 5.214, 0min0sec 
Epoch 14 (batch = 46): Loss: -0.151 L: 5.224, 0min0sec 
Epoch 14 (batch = 47): Loss: -0.151 L: 5.230, 0min0sec 
Epoch 14 (batch = 48): Loss: -0.152 L: 5.233, 0min0sec 
Epoch 14 (batch = 49): Loss: -0.152 L: 5.234, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 14) 
Epoch 14 candidate mean 5.2891998291015625, baseline mean 5.215099811553955 
Epoch 15 (batch = 0): Loss: 0.077 L: 5.000, 0min2sec 
Epoch 15 (batch = 1): Loss: -0.041 L: 5.070, 0min0sec 
Epoch 15 (batch = 2): Loss: -0.056 L: 5.068, 0min0sec 
Epoch 15 (batch = 3): Loss: -0.046 L: 5.078, 0min0sec 
Epoch 15 (batch = 4): Loss: -0.117 L: 5.122, 0min0sec 
Epoch 15 (batch = 5): Loss: -0.106 L: 5.188, 0min0sec 
Epoch 15 (batch = 6): Loss: -0.083 L: 5.215, 0min0sec 
Epoch 15 (batch = 7): Loss: -0.049 L: 5.220, 0min0sec 
Epoch 15 (batch = 8): Loss: -0.036 L: 5.213, 0min0sec 
Epoch 15 (batch = 9): Loss: -0.020 L: 5.209, 0min0sec 
Epoch 15 (batch = 10): Loss: -0.010 L: 5.199, 0min0sec 
Epoch 15 (batch = 11): Loss: -0.029 L: 5.218, 0min0sec 
Epoch 15 (batch = 12): Loss: -0.024 L: 5.252, 0min0sec 
Epoch 15 (batch = 13): Loss: -0.031 L: 5.263, 0min0sec 
Epoch 15 (batch = 14): Loss: -0.029 L: 5.233, 0min0sec 
Epoch 15 (batch = 15): Loss: -0.028 L: 5.234, 0min0sec 
Epoch 15 (batch = 16): Loss: -0.028 L: 5.225, 0min0sec 
Epoch 15 (batch = 17): Loss: -0.027 L: 5.225, 0min0sec 
Epoch 15 (batch = 18): Loss: -0.030 L: 5.211, 0min0sec 
Epoch 15 (batch = 19): Loss: -0.029 L: 5.210, 0min0sec 
Epoch 15 (batch = 20): Loss: -0.032 L: 5.225, 0min0sec 
Epoch 15 (batch = 21): Loss: -0.038 L: 5.222, 0min0sec 
Epoch 15 (batch = 22): Loss: -0.042 L: 5.213, 0min0sec 
Epoch 15 (batch = 23): Loss: -0.042 L: 5.204, 0min0sec 
Epoch 15 (batch = 24): Loss: -0.044 L: 5.208, 0min0sec 
Epoch 15 (batch = 25): Loss: -0.044 L: 5.210, 0min0sec 
Epoch 15 (batch = 26): Loss: -0.037 L: 5.211, 0min0sec 
Epoch 15 (batch = 27): Loss: -0.045 L: 5.220, 0min0sec 
Epoch 15 (batch = 28): Loss: -0.051 L: 5.225, 0min0sec 
Epoch 15 (batch = 29): Loss: -0.053 L: 5.225, 0min0sec 
Epoch 15 (batch = 30): Loss: -0.054 L: 5.218, 0min0sec 
Epoch 15 (batch = 31): Loss: -0.050 L: 5.220, 0min0sec 
Epoch 15 (batch = 32): Loss: -0.047 L: 5.229, 0min1sec 
Epoch 15 (batch = 33): Loss: -0.030 L: 5.228, 0min1sec 
Epoch 15 (batch = 34): Loss: -0.029 L: 5.220, 0min0sec 
Epoch 15 (batch = 35): Loss: -0.025 L: 5.218, 0min0sec 
Epoch 15 (batch = 36): Loss: -0.021 L: 5.215, 0min0sec 
Epoch 15 (batch = 37): Loss: -0.021 L: 5.219, 0min0sec 
Epoch 15 (batch = 38): Loss: -0.025 L: 5.211, 0min0sec 
Epoch 15 (batch = 39): Loss: -0.026 L: 5.207, 0min0sec 
Epoch 15 (batch = 40): Loss: -0.031 L: 5.209, 0min0sec 
Epoch 15 (batch = 41): Loss: -0.033 L: 5.209, 0min0sec 
Epoch 15 (batch = 42): Loss: -0.034 L: 5.213, 0min0sec 
Epoch 15 (batch = 43): Loss: -0.038 L: 5.206, 0min0sec 
Epoch 15 (batch = 44): Loss: -0.043 L: 5.209, 0min0sec 
Epoch 15 (batch = 45): Loss: -0.043 L: 5.210, 0min0sec 
Epoch 15 (batch = 46): Loss: -0.042 L: 5.205, 0min0sec 
Epoch 15 (batch = 47): Loss: -0.045 L: 5.207, 0min0sec 
Epoch 15 (batch = 48): Loss: -0.047 L: 5.211, 0min0sec 
Epoch 15 (batch = 49): Loss: -0.044 L: 5.205, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 15) 
Epoch 15 candidate mean 5.425300121307373, baseline mean 5.215099811553955 
Epoch 16 (batch = 0): Loss: -0.399 L: 5.203, 0min4sec 
Epoch 16 (batch = 1): Loss: 0.414 L: 5.098, 0min1sec 
Epoch 16 (batch = 2): Loss: 0.260 L: 5.109, 0min0sec 
Epoch 16 (batch = 3): Loss: 0.119 L: 5.109, 0min0sec 
Epoch 16 (batch = 4): Loss: 0.045 L: 5.106, 0min0sec 
Epoch 16 (batch = 5): Loss: 0.018 L: 5.174, 0min0sec 
Epoch 16 (batch = 6): Loss: -0.022 L: 5.189, 0min0sec 
Epoch 16 (batch = 7): Loss: -0.048 L: 5.174, 0min0sec 
Epoch 16 (batch = 8): Loss: -0.061 L: 5.178, 0min0sec 
Epoch 16 (batch = 9): Loss: -0.058 L: 5.181, 0min0sec 
Epoch 16 (batch = 10): Loss: -0.069 L: 5.168, 0min0sec 
Epoch 16 (batch = 11): Loss: -0.056 L: 5.162, 0min0sec 
Epoch 16 (batch = 12): Loss: -0.057 L: 5.170, 0min0sec 
Epoch 16 (batch = 13): Loss: -0.076 L: 5.174, 0min0sec 
Epoch 16 (batch = 14): Loss: -0.070 L: 5.178, 0min0sec 
Epoch 16 (batch = 15): Loss: -0.090 L: 5.187, 0min0sec 
Epoch 16 (batch = 16): Loss: -0.086 L: 5.194, 0min0sec 
Epoch 16 (batch = 17): Loss: -0.082 L: 5.188, 0min0sec 
Epoch 16 (batch = 18): Loss: -0.081 L: 5.190, 0min0sec 
Epoch 16 (batch = 19): Loss: -0.090 L: 5.178, 0min0sec 
Epoch 16 (batch = 20): Loss: -0.087 L: 5.198, 0min0sec 
Epoch 16 (batch = 21): Loss: -0.080 L: 5.190, 0min0sec 
Epoch 16 (batch = 22): Loss: -0.081 L: 5.201, 0min0sec 
Epoch 16 (batch = 23): Loss: -0.083 L: 5.200, 0min0sec 
Epoch 16 (batch = 24): Loss: -0.091 L: 5.190, 0min0sec 
Epoch 16 (batch = 25): Loss: -0.088 L: 5.197, 0min0sec 
Epoch 16 (batch = 26): Loss: -0.084 L: 5.199, 0min0sec 
Epoch 16 (batch = 27): Loss: -0.088 L: 5.188, 0min0sec 
Epoch 16 (batch = 28): Loss: -0.090 L: 5.183, 0min0sec 
Epoch 16 (batch = 29): Loss: -0.085 L: 5.175, 0min0sec 
Epoch 16 (batch = 30): Loss: -0.082 L: 5.184, 0min0sec 
Epoch 16 (batch = 31): Loss: -0.077 L: 5.176, 0min0sec 
Epoch 16 (batch = 32): Loss: -0.076 L: 5.179, 0min0sec 
Epoch 16 (batch = 33): Loss: -0.077 L: 5.182, 0min0sec 
Epoch 16 (batch = 34): Loss: -0.081 L: 5.177, 0min0sec 
Epoch 16 (batch = 35): Loss: -0.081 L: 5.176, 0min0sec 
Epoch 16 (batch = 36): Loss: -0.083 L: 5.178, 0min0sec 
Epoch 16 (batch = 37): Loss: -0.082 L: 5.184, 0min0sec 
Epoch 16 (batch = 38): Loss: -0.079 L: 5.184, 0min0sec 
Epoch 16 (batch = 39): Loss: -0.078 L: 5.182, 0min0sec 
Epoch 16 (batch = 40): Loss: -0.076 L: 5.183, 0min0sec 
Epoch 16 (batch = 41): Loss: -0.076 L: 5.184, 0min0sec 
Epoch 16 (batch = 42): Loss: -0.081 L: 5.187, 0min0sec 
Epoch 16 (batch = 43): Loss: -0.082 L: 5.184, 0min0sec 
Epoch 16 (batch = 44): Loss: -0.082 L: 5.183, 0min0sec 
Epoch 16 (batch = 45): Loss: -0.085 L: 5.188, 0min0sec 
Epoch 16 (batch = 46): Loss: -0.082 L: 5.188, 0min0sec 
Epoch 16 (batch = 47): Loss: -0.084 L: 5.186, 0min0sec 
Epoch 16 (batch = 48): Loss: -0.082 L: 5.183, 0min0sec 
Epoch 16 (batch = 49): Loss: -0.078 L: 5.178, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 16) 
Epoch 16 candidate mean 5.549600124359131, baseline mean 5.215099811553955 
Epoch 17 (batch = 0): Loss: -0.065 L: 5.242, 0min3sec 
Epoch 17 (batch = 1): Loss: -0.047 L: 5.102, 0min0sec 
Epoch 17 (batch = 2): Loss: -0.027 L: 5.076, 0min0sec 
Epoch 17 (batch = 3): Loss: -0.087 L: 5.176, 0min0sec 
Epoch 17 (batch = 4): Loss: -0.106 L: 5.175, 0min0sec 
Epoch 17 (batch = 5): Loss: -0.078 L: 5.167, 0min0sec 
Epoch 17 (batch = 6): Loss: -0.092 L: 5.123, 0min0sec 
Epoch 17 (batch = 7): Loss: -0.105 L: 5.115, 0min0sec 
Epoch 17 (batch = 8): Loss: -0.102 L: 5.139, 0min0sec 
Epoch 17 (batch = 9): Loss: -0.096 L: 5.130, 0min0sec 
Epoch 17 (batch = 10): Loss: -0.097 L: 5.136, 0min0sec 
Epoch 17 (batch = 11): Loss: -0.098 L: 5.119, 0min0sec 
Epoch 17 (batch = 12): Loss: -0.101 L: 5.108, 0min0sec 
Epoch 17 (batch = 13): Loss: -0.101 L: 5.124, 0min0sec 
Epoch 17 (batch = 14): Loss: -0.106 L: 5.110, 0min0sec 
Epoch 17 (batch = 15): Loss: -0.105 L: 5.119, 0min0sec 
Epoch 17 (batch = 16): Loss: -0.099 L: 5.119, 0min0sec 
Epoch 17 (batch = 17): Loss: -0.094 L: 5.118, 0min0sec 
Epoch 17 (batch = 18): Loss: -0.096 L: 5.114, 0min0sec 
Epoch 17 (batch = 19): Loss: -0.094 L: 5.106, 0min0sec 
Epoch 17 (batch = 20): Loss: -0.096 L: 5.103, 0min0sec 
Epoch 17 (batch = 21): Loss: -0.092 L: 5.109, 0min0sec 
Epoch 17 (batch = 22): Loss: -0.089 L: 5.103, 0min0sec 
Epoch 17 (batch = 23): Loss: -0.092 L: 5.098, 0min0sec 
Epoch 17 (batch = 24): Loss: -0.092 L: 5.095, 0min0sec 
Epoch 17 (batch = 25): Loss: -0.091 L: 5.102, 0min0sec 
Epoch 17 (batch = 26): Loss: -0.091 L: 5.098, 0min0sec 
Epoch 17 (batch = 27): Loss: -0.090 L: 5.093, 0min0sec 
Epoch 17 (batch = 28): Loss: -0.086 L: 5.089, 0min0sec 
Epoch 17 (batch = 29): Loss: -0.089 L: 5.091, 0min0sec 
Epoch 17 (batch = 30): Loss: -0.087 L: 5.090, 0min0sec 
Epoch 17 (batch = 31): Loss: -0.085 L: 5.091, 0min0sec 
Epoch 17 (batch = 32): Loss: -0.089 L: 5.101, 0min0sec 
Epoch 17 (batch = 33): Loss: -0.086 L: 5.099, 0min0sec 
Epoch 17 (batch = 34): Loss: -0.086 L: 5.107, 0min0sec 
Epoch 17 (batch = 35): Loss: -0.084 L: 5.103, 0min0sec 
Epoch 17 (batch = 36): Loss: -0.082 L: 5.096, 0min0sec 
Epoch 17 (batch = 37): Loss: -0.086 L: 5.109, 0min0sec 
Epoch 17 (batch = 38): Loss: -0.088 L: 5.107, 0min0sec 
Epoch 17 (batch = 39): Loss: -0.091 L: 5.108, 0min0sec 
Epoch 17 (batch = 40): Loss: -0.091 L: 5.110, 0min0sec 
Epoch 17 (batch = 41): Loss: -0.091 L: 5.107, 0min0sec 
Epoch 17 (batch = 42): Loss: -0.089 L: 5.104, 0min0sec 
Epoch 17 (batch = 43): Loss: -0.086 L: 5.112, 0min0sec 
Epoch 17 (batch = 44): Loss: -0.086 L: 5.122, 0min0sec 
Epoch 17 (batch = 45): Loss: -0.088 L: 5.121, 0min0sec 
Epoch 17 (batch = 46): Loss: -0.088 L: 5.116, 0min0sec 
Epoch 17 (batch = 47): Loss: -0.086 L: 5.119, 0min0sec 
Epoch 17 (batch = 48): Loss: -0.089 L: 5.118, 0min0sec 
Epoch 17 (batch = 49): Loss: -0.079 L: 5.120, 0min1sec 
Evaluating candidate model on baseline dataset (callback epoch = 17) 
Epoch 17 candidate mean 5.560200214385986, baseline mean 5.215099811553955 
Epoch 18 (batch = 0): Loss: 0.034 L: 5.086, 0min3sec 
Epoch 18 (batch = 1): Loss: 0.030 L: 5.195, 0min1sec 
Epoch 18 (batch = 2): Loss: 0.020 L: 5.203, 0min0sec 
Epoch 18 (batch = 3): Loss: -0.001 L: 5.152, 0min0sec 
Epoch 18 (batch = 4): Loss: -0.008 L: 5.094, 0min0sec 
Epoch 18 (batch = 5): Loss: -0.001 L: 5.068, 0min0sec 
Epoch 18 (batch = 6): Loss: -0.029 L: 5.069, 0min0sec 
Epoch 18 (batch = 7): Loss: -0.026 L: 5.115, 0min0sec 
Epoch 18 (batch = 8): Loss: -0.045 L: 5.144, 0min0sec 
Epoch 18 (batch = 9): Loss: -0.048 L: 5.148, 0min0sec 
Epoch 18 (batch = 10): Loss: -0.038 L: 5.137, 0min0sec 
Epoch 18 (batch = 11): Loss: -0.052 L: 5.156, 0min0sec 
Epoch 18 (batch = 12): Loss: -0.057 L: 5.147, 0min0sec 
Epoch 18 (batch = 13): Loss: -0.054 L: 5.156, 0min0sec 
Epoch 18 (batch = 14): Loss: -0.063 L: 5.171, 0min0sec 
Epoch 18 (batch = 15): Loss: -0.056 L: 5.151, 0min0sec 
Epoch 18 (batch = 16): Loss: -0.059 L: 5.144, 0min0sec 
Epoch 18 (batch = 17): Loss: -0.050 L: 5.148, 0min0sec 
Epoch 18 (batch = 18): Loss: -0.050 L: 5.137, 0min0sec 
Epoch 18 (batch = 19): Loss: -0.050 L: 5.128, 0min0sec 
Epoch 18 (batch = 20): Loss: -0.055 L: 5.133, 0min0sec 
Epoch 18 (batch = 21): Loss: -0.054 L: 5.141, 0min0sec 
Epoch 18 (batch = 22): Loss: -0.055 L: 5.142, 0min0sec 
Epoch 18 (batch = 23): Loss: -0.058 L: 5.149, 0min0sec 
Epoch 18 (batch = 24): Loss: -0.057 L: 5.152, 0min0sec 
Epoch 18 (batch = 25): Loss: -0.061 L: 5.140, 0min0sec 
Epoch 18 (batch = 26): Loss: -0.061 L: 5.135, 0min0sec 
Epoch 18 (batch = 27): Loss: -0.062 L: 5.129, 0min0sec 
Epoch 18 (batch = 28): Loss: -0.064 L: 5.129, 0min0sec 
Epoch 18 (batch = 29): Loss: -0.064 L: 5.132, 0min0sec 
Epoch 18 (batch = 30): Loss: -0.066 L: 5.134, 0min0sec 
Epoch 18 (batch = 31): Loss: -0.063 L: 5.131, 0min0sec 
Epoch 18 (batch = 32): Loss: -0.063 L: 5.131, 0min0sec 
Epoch 18 (batch = 33): Loss: -0.060 L: 5.124, 0min0sec 
Epoch 18 (batch = 34): Loss: -0.060 L: 5.115, 0min0sec 
Epoch 18 (batch = 35): Loss: -0.057 L: 5.104, 0min0sec 
Epoch 18 (batch = 36): Loss: -0.055 L: 5.106, 0min0sec 
Epoch 18 (batch = 37): Loss: -0.055 L: 5.105, 0min0sec 
Epoch 18 (batch = 38): Loss: -0.055 L: 5.105, 0min0sec 
Epoch 18 (batch = 39): Loss: -0.055 L: 5.110, 0min0sec 
Epoch 18 (batch = 40): Loss: -0.056 L: 5.107, 0min0sec 
Epoch 18 (batch = 41): Loss: -0.056 L: 5.106, 0min0sec 
Epoch 18 (batch = 42): Loss: -0.055 L: 5.104, 0min0sec 
Epoch 18 (batch = 43): Loss: -0.055 L: 5.108, 0min0sec 
Epoch 18 (batch = 44): Loss: -0.060 L: 5.110, 0min0sec 
Epoch 18 (batch = 45): Loss: -0.058 L: 5.110, 0min0sec 
Epoch 18 (batch = 46): Loss: -0.056 L: 5.112, 0min0sec 
Epoch 18 (batch = 47): Loss: -0.057 L: 5.118, 0min0sec 
Epoch 18 (batch = 48): Loss: -0.056 L: 5.115, 0min0sec 
Epoch 18 (batch = 49): Loss: -0.055 L: 5.112, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 18) 
Epoch 18 candidate mean 5.422699928283691, baseline mean 5.215099811553955 
Epoch 19 (batch = 0): Loss: 0.024 L: 5.141, 0min3sec 
Epoch 19 (batch = 1): Loss: -0.043 L: 5.129, 0min0sec 
Epoch 19 (batch = 2): Loss: -0.082 L: 5.141, 0min0sec 
Epoch 19 (batch = 3): Loss: -0.084 L: 5.133, 0min0sec 
Epoch 19 (batch = 4): Loss: -0.069 L: 5.147, 0min0sec 
Epoch 19 (batch = 5): Loss: -0.060 L: 5.181, 0min0sec 
Epoch 19 (batch = 6): Loss: -0.068 L: 5.179, 0min0sec 
Epoch 19 (batch = 7): Loss: -0.057 L: 5.188, 0min0sec 
Epoch 19 (batch = 8): Loss: -0.049 L: 5.220, 0min0sec 
Epoch 19 (batch = 9): Loss: -0.055 L: 5.224, 0min0sec 
Epoch 19 (batch = 10): Loss: -0.043 L: 5.199, 0min0sec 
Epoch 19 (batch = 11): Loss: -0.036 L: 5.219, 0min0sec 
Epoch 19 (batch = 12): Loss: -0.033 L: 5.230, 0min0sec 
Epoch 19 (batch = 13): Loss: -0.025 L: 5.215, 0min0sec 
Epoch 19 (batch = 14): Loss: -0.027 L: 5.226, 0min0sec 
Epoch 19 (batch = 15): Loss: -0.034 L: 5.229, 0min0sec 
Epoch 19 (batch = 16): Loss: -0.033 L: 5.209, 0min0sec 
Epoch 19 (batch = 17): Loss: -0.033 L: 5.199, 0min0sec 
Epoch 19 (batch = 18): Loss: -0.032 L: 5.195, 0min0sec 
Epoch 19 (batch = 19): Loss: -0.034 L: 5.190, 0min0sec 
Epoch 19 (batch = 20): Loss: -0.035 L: 5.205, 0min0sec 
Epoch 19 (batch = 21): Loss: -0.039 L: 5.195, 0min0sec 
Epoch 19 (batch = 22): Loss: -0.039 L: 5.183, 0min0sec 
Epoch 19 (batch = 23): Loss: -0.039 L: 5.167, 0min0sec 
Epoch 19 (batch = 24): Loss: -0.046 L: 5.162, 0min0sec 
Epoch 19 (batch = 25): Loss: -0.046 L: 5.158, 0min0sec 
Epoch 19 (batch = 26): Loss: -0.057 L: 5.161, 0min0sec 
Epoch 19 (batch = 27): Loss: -0.059 L: 5.169, 0min0sec 
Epoch 19 (batch = 28): Loss: -0.057 L: 5.162, 0min0sec 
Epoch 19 (batch = 29): Loss: -0.058 L: 5.154, 0min0sec 
Epoch 19 (batch = 30): Loss: -0.057 L: 5.151, 0min0sec 
Epoch 19 (batch = 31): Loss: -0.055 L: 5.152, 0min0sec 
Epoch 19 (batch = 32): Loss: -0.055 L: 5.156, 0min0sec 
Epoch 19 (batch = 33): Loss: -0.055 L: 5.152, 0min0sec 
Epoch 19 (batch = 34): Loss: -0.054 L: 5.153, 0min0sec 
Epoch 19 (batch = 35): Loss: -0.055 L: 5.151, 0min0sec 
Epoch 19 (batch = 36): Loss: -0.059 L: 5.153, 0min0sec 
Epoch 19 (batch = 37): Loss: -0.059 L: 5.146, 0min0sec 
Epoch 19 (batch = 38): Loss: -0.059 L: 5.146, 0min0sec 
Epoch 19 (batch = 39): Loss: -0.057 L: 5.142, 0min0sec 
Epoch 19 (batch = 40): Loss: -0.059 L: 5.148, 0min0sec 
Epoch 19 (batch = 41): Loss: -0.059 L: 5.152, 0min0sec 
Epoch 19 (batch = 42): Loss: -0.059 L: 5.152, 0min0sec 
Epoch 19 (batch = 43): Loss: -0.059 L: 5.155, 0min0sec 
Epoch 19 (batch = 44): Loss: -0.058 L: 5.157, 0min0sec 
Epoch 19 (batch = 45): Loss: -0.059 L: 5.151, 0min0sec 
Epoch 19 (batch = 46): Loss: -0.062 L: 5.150, 0min0sec 
Epoch 19 (batch = 47): Loss: -0.063 L: 5.151, 0min0sec 
Epoch 19 (batch = 48): Loss: -0.064 L: 5.146, 0min0sec 
Epoch 19 (batch = 49): Loss: -0.063 L: 5.147, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 19) 
Epoch 19 candidate mean 5.126399993896484, baseline mean 5.215099811553955 
Update baseline
Baseline model copied 
_update_baseline : Evaluating baseline model on baseline dataset (epoch = 19) 
bl_vals = [4. 3. 6. ... 6. 4. 5.] ,means = 5.133299827575684 
Epoch 20 (batch = 0): Loss: -0.051 L: 5.133, 0min4sec 
Epoch 20 (batch = 1): Loss: -0.056 L: 5.352, 0min0sec 
Epoch 20 (batch = 2): Loss: -0.108 L: 5.273, 0min0sec 
Epoch 20 (batch = 3): Loss: -0.078 L: 5.221, 0min0sec 
Epoch 20 (batch = 4): Loss: -0.091 L: 5.211, 0min0sec 
Epoch 20 (batch = 5): Loss: -0.097 L: 5.188, 0min0sec 
Epoch 20 (batch = 6): Loss: -0.081 L: 5.160, 0min0sec 
Epoch 20 (batch = 7): Loss: -0.085 L: 5.159, 0min0sec 
Epoch 20 (batch = 8): Loss: -0.071 L: 5.144, 0min1sec 
Epoch 20 (batch = 9): Loss: -0.082 L: 5.139, 0min0sec 
Epoch 20 (batch = 10): Loss: -0.091 L: 5.134, 0min0sec 
Epoch 20 (batch = 11): Loss: -0.077 L: 5.140, 0min0sec 
Epoch 20 (batch = 12): Loss: -0.071 L: 5.145, 0min0sec 
Epoch 20 (batch = 13): Loss: -0.072 L: 5.155, 0min0sec 
Epoch 20 (batch = 14): Loss: -0.071 L: 5.140, 0min0sec 
Epoch 20 (batch = 15): Loss: -0.071 L: 5.127, 0min0sec 
Epoch 20 (batch = 16): Loss: -0.071 L: 5.138, 0min0sec 
Epoch 20 (batch = 17): Loss: -0.067 L: 5.133, 0min0sec 
Epoch 20 (batch = 18): Loss: -0.065 L: 5.140, 0min0sec 
Epoch 20 (batch = 19): Loss: -0.056 L: 5.136, 0min0sec 
Epoch 20 (batch = 20): Loss: -0.060 L: 5.148, 0min0sec 
Epoch 20 (batch = 21): Loss: -0.061 L: 5.148, 0min0sec 
Epoch 20 (batch = 22): Loss: -0.060 L: 5.147, 0min0sec 
Epoch 20 (batch = 23): Loss: -0.061 L: 5.161, 0min0sec 
Epoch 20 (batch = 24): Loss: -0.060 L: 5.146, 0min0sec 
Epoch 20 (batch = 25): Loss: -0.058 L: 5.150, 0min0sec 
Epoch 20 (batch = 26): Loss: -0.058 L: 5.143, 0min0sec 
Epoch 20 (batch = 27): Loss: -0.057 L: 5.143, 0min0sec 
Epoch 20 (batch = 28): Loss: -0.058 L: 5.140, 0min0sec 
Epoch 20 (batch = 29): Loss: -0.058 L: 5.142, 0min0sec 
Epoch 20 (batch = 30): Loss: -0.057 L: 5.141, 0min0sec 
Epoch 20 (batch = 31): Loss: -0.056 L: 5.148, 0min0sec 
Epoch 20 (batch = 32): Loss: -0.058 L: 5.146, 0min0sec 
Epoch 20 (batch = 33): Loss: -0.062 L: 5.138, 0min0sec 
Epoch 20 (batch = 34): Loss: -0.058 L: 5.137, 0min0sec 
Epoch 20 (batch = 35): Loss: -0.062 L: 5.146, 0min0sec 
Epoch 20 (batch = 36): Loss: -0.060 L: 5.144, 0min0sec 
Epoch 20 (batch = 37): Loss: -0.061 L: 5.148, 0min0sec 
Epoch 20 (batch = 38): Loss: -0.064 L: 5.153, 0min0sec 
Epoch 20 (batch = 39): Loss: -0.063 L: 5.154, 0min0sec 
Epoch 20 (batch = 40): Loss: -0.061 L: 5.148, 0min0sec 
